split,tier,reference,metric,systems,mean_difference,median_difference,lower_fraction,equal_fraction,ci95_low,ci95_high
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.anomaly_frame_fraction,90,-0.8098611111111111,-0.85,0.9888888888888889,0.011111111111111112,-0.8473645833333333,-0.7715243055555556
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_anomaly_fraction,90,-0.23278417065571017,-0.17133072407045008,0.9888888888888889,0.011111111111111112,-0.26541889961283,-0.1999299058470555
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.maximum,90,-50.03316681677861,-46.52321038794068,1.0,0.0,-54.72713555016965,-45.149274299546455
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.mean,90,-6.290653601348667,-3.598754498944831,1.0,0.0,-7.36857391856008,-5.259971007598379
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.p50,90,-1.4362764488725133,0.0,0.3333333333333333,0.6666666666666666,-2.0449018719702328,-0.9247734582748326
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.p90,90,-20.512496075741335,-13.708128358595168,1.0,0.0,-23.744511753766375,-17.475913623153186
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.p95,90,-29.094389301488775,-21.100117639041663,1.0,0.0,-33.272997113803825,-25.253862296747098
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.p99,90,-43.77089283793815,-37.999677545661804,1.0,0.0,-48.927525242003696,-38.96322487651663
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.count,90,-1237.9333333333334,-493.5,1.0,0.0,-1627.7197222222223,-901.846388888889
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.maximum,87,-49.97160514503277,-46.549450059165,1.0,0.0,-55.23374549193448,-44.99806229119436
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.mean,87,-13.06293254726595,-10.468843244248502,1.0,0.0,-14.52878855453293,-11.638566793520921
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.p50,87,-9.73826097075963,-7.371701346513674,1.0,0.0,-10.916763372526097,-8.62798879074935
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.p90,87,-29.64607001096304,-24.645752418466003,1.0,0.0,-32.909070634073174,-26.31505103326068
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.p95,87,-36.44559449855533,-32.292774240120906,1.0,0.0,-40.50039964430708,-32.61655343001005
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.p99,87,-47.669266598607685,-44.398150381510305,1.0,0.0,-52.48692708680892,-42.866208356483575
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.finite_mean_squared_severity,90,-212.979984066871,-75.37889363756324,1.0,0.0,-261.1551134843671,-167.53580640796685
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.maximum,90,-50.03316681677861,-46.52321038794068,1.0,0.0,-54.951444189059444,-45.380427417966125
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.mean,90,-38.2923933714276,-32.829025267003956,1.0,0.0,-42.809687115501774,-33.54475506120359
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p50,90,-42.80355200278688,-37.48091446296338,1.0,0.0,-48.17359949654004,-37.323855340901176
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p90,90,-52.13438077111878,-46.79797799136773,1.0,0.0,-57.35760032149511,-47.18993041985078
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p95,90,-52.00923934447464,-47.928809334110284,1.0,0.0,-56.82615479343629,-46.8279680498084
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p99,90,-50.53242742636533,-46.83901359997378,1.0,0.0,-55.566627118023675,-45.534686594563794
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.count,90,-14.4,-4.5,0.6888888888888889,0.24444444444444444,-19.26722222222222,-9.833333333333334
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.maximum,87,-49.97160514503277,-46.549450059165,1.0,0.0,-54.65484245321977,-45.10584620732136
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.mean,87,-39.10433542274579,-34.27958547946725,1.0,0.0,-43.679552161068386,-34.76918338533345
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p50,87,-43.59682485433878,-38.79166759143014,1.0,0.0,-48.80481218011453,-38.55401542692774
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p90,87,-52.110996592474066,-47.1362888611346,1.0,0.0,-57.259539167949235,-46.99100649114963
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p95,87,-51.919134467921786,-47.94459193227441,1.0,0.0,-56.815649055199934,-46.6156873550196
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p99,87,-50.33627082736955,-47.185056455467844,1.0,0.0,-55.401984140499394,-45.30116300969539
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.threshold,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.bond_relative.anomaly_frame_fraction,90,-0.9640277777777778,-1.0,1.0,0.0,-0.9783333333333333,-0.9470833333333333
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_anomaly_fraction,90,-0.6815965500633544,-0.7059523809523809,1.0,0.0,-0.7289068357113884,-0.6339253763425826
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.maximum,90,-11.482138129543806,-5.617050105977924,1.0,0.0,-14.156370968091972,-9.07209522017161
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.mean,90,-1.695968019400209,-0.6261491356634944,1.0,0.0,-2.2286311602913456,-1.2432462849485346
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.p50,90,-1.0405560145418258,-0.18817761213532067,0.9,0.1,-1.4516405494574967,-0.6827252294284808
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.p90,90,-4.240263773068963,-1.772232792497387,1.0,0.0,-5.423543570623573,-3.1444980952987174
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.p95,90,-5.883397364004629,-2.742726012675285,1.0,0.0,-7.449901012077223,-4.498266510284202
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.p99,90,-9.236120993333538,-4.551414702819743,1.0,0.0,-11.434823244710442,-7.211520233285487
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.count,90,-1147.4333333333334,-563.0,1.0,0.0,-1467.9530555555555,-878.2169444444448
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.maximum,84,-11.712188978520276,-5.911568139486605,1.0,0.0,-14.570958754796155,-9.021426349370357
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.mean,84,-1.8316794408152606,-0.7998052402717541,1.0,0.0,-2.359953747562661,-1.3865179062187052
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.p50,84,-1.1531287973512412,-0.3297647622669711,1.0,0.0,-1.576056575793417,-0.7939225862271747
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.p90,84,-4.475100498787767,-2.4211892273838433,1.0,0.0,-5.73193885145409,-3.3994690201796427
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.p95,84,-6.199747888075944,-3.1979438298417806,1.0,0.0,-7.660641099476597,-4.802632442613961
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.p99,84,-9.572123204180288,-5.214224546407766,1.0,0.0,-11.821783802178821,-7.413099769790209
truth90_validation,all,Linear,Phys_v2.families.bond_relative.finite_mean_squared_severity,90,-17.84046128526807,-1.308654823980365,1.0,0.0,-25.734631721136623,-10.631070923872542
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.maximum,90,-11.482138129543806,-5.617050105977924,1.0,0.0,-14.024352512692838,-8.93124839342627
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.mean,90,-5.804252190475708,-2.892107151075834,1.0,0.0,-7.162807478289605,-4.623346919967931
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.p50,90,-5.784181276394592,-2.901413987238178,1.0,0.0,-7.060125620199093,-4.559192632998969
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.p90,90,-10.341275964714624,-5.0880006556345645,1.0,0.0,-12.639390669246858,-8.183741630802354
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.p95,90,-10.912506813669811,-5.352484702995986,1.0,0.0,-13.378279815208897,-8.448568854586776
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.p99,90,-11.368465749595588,-5.564137025381536,1.0,0.0,-13.968133652302484,-8.88470019507181
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.count,90,-14.766666666666667,-4.5,0.6111111111111112,0.3888888888888889,-19.811944444444443,-9.922222222222222
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.maximum,84,-11.712188978520276,-5.911568139486605,1.0,0.0,-14.413563127886183,-9.22900111237686
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.mean,84,-5.929968045991217,-2.959766735554348,1.0,0.0,-7.294014711508685,-4.670270783984836
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.p50,84,-5.911289659182235,-2.9654243741672675,1.0,0.0,-7.308485234399457,-4.573518067720975
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.p90,84,-10.550795064174247,-5.296181401227495,1.0,0.0,-13.067439785309785,-8.216111668705635
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.p95,84,-11.132279108200985,-5.60376296052069,1.0,0.0,-13.72773930855677,-8.657080935877739
truth90_validation,all,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.p99,84,-11.596439630370496,-5.850004069738061,1.0,0.0,-14.221678975187075,-8.97071686812745
truth90_validation,all,Linear,Phys_v2.families.bond_relative.threshold,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.environment_compression.anomaly_frame_fraction,90,-0.4534722222222222,-0.5,0.8222222222222222,0.14444444444444443,-0.518888888888889,-0.3873541666666667
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_anomaly_fraction,90,-4.198165388375549e-05,-2.000370115828145e-05,0.8,0.13333333333333333,-5.5273110206554776e-05,-3.019799329569181e-05
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.maximum,90,-0.40811693341422267,-0.455117423358287,0.8,0.12222222222222222,-0.47637149928179123,-0.3397271699857636
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.mean,90,-9.767289183002089e-06,-5.177711427461688e-06,0.8111111111111111,0.12222222222222222,-1.2972796795166663e-05,-7.094295927432059e-06
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.p50,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.p90,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.p95,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.p99,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.count,90,-149.3111111111111,-26.0,0.8,0.13333333333333333,-201.66666666666669,-100.13861111111115
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.maximum,26,-0.3153355952493024,-0.34806824692482197,0.8076923076923077,0.0,-0.43772234350231864,-0.18950194510259669
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.mean,26,-0.06171884232231795,-0.0749780209950673,0.7692307692307693,0.0,-0.09618686108226969,-0.028018365089560755
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.p50,26,-0.047092718499136314,-0.050082261531255806,0.7692307692307693,0.0,-0.07950507780206606,-0.01525448837760737
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.p90,26,-0.16834774526285112,-0.19572372792649684,0.7692307692307693,0.0,-0.24918439399435738,-0.08654113989968742
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.p95,26,-0.19750078729597645,-0.2193169223848258,0.7307692307692307,0.0,-0.29055619028882723,-0.1001200651070612
truth90_validation,all,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.p99,26,-0.2555447582656832,-0.26621298952569683,0.8076923076923077,0.0,-0.36072074642768404,-0.14584844870190908
truth90_validation,all,Linear,Phys_v2.families.environment_compression.finite_mean_squared_severity,90,-0.011119039965817744,-0.0040157610549392195,0.8111111111111111,0.12222222222222222,-0.014250967506506484,-0.008226177144469222
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.maximum,90,-0.40811693341422267,-0.455117423358287,0.8,0.12222222222222222,-0.4794926573672096,-0.3359714335333064
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.mean,90,-0.18980980355179286,-0.15740670372373772,0.8333333333333334,0.12222222222222222,-0.2264712130172229,-0.1509081476796255
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p50,90,-0.18106254848710449,-0.0903580351136744,0.5555555555555556,0.4444444444444444,-0.22493379198840344,-0.13882608423324963
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p90,90,-0.3589418370773109,-0.35401908855216324,0.8333333333333334,0.12222222222222222,-0.4215469308243406,-0.3002977329518615
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p95,90,-0.39107778538695215,-0.3902403671369753,0.8222222222222222,0.12222222222222222,-0.45436044494063843,-0.32851139029903614
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p99,90,-0.4122085086610403,-0.5002751151136857,0.8111111111111111,0.12222222222222222,-0.4829003325418467,-0.3387709715585235
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.count,90,-22.444444444444443,-9.0,0.8222222222222222,0.14444444444444443,-28.200833333333332,-16.866666666666667
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.maximum,26,-0.3153355952493024,-0.34806824692482197,0.8076923076923077,0.0,-0.4354026461653294,-0.192757946112078
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.mean,26,-0.17368162212361846,-0.19927253298057224,0.7307692307692307,0.0,-0.2568991971869088,-0.08287857847824663
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p50,26,-0.18964997233836905,-0.21731264053653868,0.7307692307692307,0.0,-0.2821991486974219,-0.09018685014471224
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p90,26,-0.2614102420992175,-0.27197912803808816,0.8076923076923077,0.0,-0.37648411376377133,-0.14812683371721796
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p95,26,-0.27426060891172915,-0.26861784723766047,0.8076923076923077,0.0,-0.3825112991556413,-0.1516803469352139
truth90_validation,all,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p99,26,-0.3045172928661211,-0.33425015333911534,0.8076923076923077,0.0,-0.4266415540579542,-0.18646020283345566
truth90_validation,all,Linear,Phys_v2.families.environment_compression.threshold,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.self_compression.anomaly_frame_fraction,90,-0.06041666666666667,0.0,0.14444444444444443,0.8444444444444444,-0.0980625,-0.026381944444444482
truth90_validation,all,Linear,Phys_v2.families.self_compression.constraint_anomaly_fraction,90,-0.00028624517595962607,0.0,0.13333333333333333,0.8444444444444444,-0.0005206833192109482,-0.00010446806356360864
truth90_validation,all,Linear,Phys_v2.families.self_compression.constraint_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Phys_v2.families.self_compression.constraint_distribution.all.maximum,90,-0.0584257164943268,0.0,0.13333333333333333,0.8444444444444444,-0.10387065402904622,-0.01979522000091841
